,temp,clouds,pressure,wind,humidity
1493560800,19.68,0,1015,1.54,40
1493568000,24.68,0,1015,2.06,25
1493575200,27.67,0,1012,4.12,17
1493582400,28.68,0,1013,4.63,19
1493589600,25.68,0,1014,3.6,24
1493632800,7.9,0,1015,0.51,87
1493640000,6.55,20,1017,1.03,88
1493647200,14.68,75,1017,3.1,67
1493654400,18.68,40,1017,3.1,56
1493661600,19.76,40,1015,4.63,51
1493668800,19.68,75,1016,8.23,56
1493676000,14.68,0,1019,7.2,77
1493719200,9.63,100,1020,2.1,87
1493726400,11.0,100,1020,2.1,87
1493733600,12.68,75,1021,2.6,71
1493740800,14.68,100,1021,1.54,63
1493748000,16.54,40,1020,1.54,56
1493755200,17.68,75,1021,2.1,45
1493762400,17.68,0,1021,2.1,39
1493805600,7.15,0,1019,2.1,81
1493812800,5.34,40,1020,3.1,90
1493820000,15.68,75,1018,2.1,44
1493827200,18.68,40,1017,1.54,34
1493834400,24.47,0,1013,1.54,21
1493841600,25.68,0,1015,6.2,14
1493848800,22.68,0,1015,4.63,20
1493892000,7.23,0,1014,2.6,61
1493899200,6.69,40,1015,1.03,74
1493906400,17.68,0,1015,1.03,36
1493913600,21.68,0,1015,1.03,26
1493920800,26.13,40,1012,2.6,18
1493928000,25.68,75,1014,5.7,17
1493935200,22.68,0,1015,4.12,27
1493978400,7.58,0,1012,0.51,81
1493985600,6.96,40,1014,1.03,85
1493992800,18.0,0,1013,0.5,54
1494000000,20.68,0,1013,3.1,32
1494007200,22.35,40,1011,5.14,32
1494014400,21.68,0,1012,8.23,30
1494021600,17.68,0,1012,6.2,52
1494064800,11.68,100,1012,2.1,82
1494072000,10.13,100,1014,1.54,88
1494079200,10.68,100,1014,3.1,87
1494086400,11.68,100,1016,1.54,76
1494093600,14.46,40,1015,2.1,63
1494100800,15.68,20,1015,3.1,51
1494108000,15.68,0,1015,2.6,48
1494151200,9.99,75,1017,1.03,82
1494158400,7.94,40,1019,1.54,90
1494165600,11.68,75,1019,1.03,76
1494172800,15.68,75,1020,2.06,55
1494180000,16.61,40,1018,2.06,56
1494187200,16.68,75,1018,1.54,55
1494194400,14.68,100,1019,4.63,72
1494237600,11.24,100,1020,1.54,88
1494244800,10.94,40,1021,1.03,95
1494252000,12.68,75,1020,1.54,94
1494259200,14.68,40,1019,2.1,77
1494266400,18.07,20,1015,1.54,54
1494273600,18.68,40,1015,1.54,45
1494280800,17.68,75,1015,1.03,55
1494324000,11.17,75,1013,2.1,94
1494331200,9.21,20,1015,1.54,94
1494338400,11.68,40,1015,2.1,94
1494345600,16.68,75,1014,2.6,63
1494352800,19.2,40,1012,1.03,52
1494360000,19.68,75,1013,2.1,46
1494367200,17.68,100,1013,2.1,55
1494410400,11.7,100,1011,3.1,100
1494417600,11.08,100,1013,4.12,95
1494424800,11.68,100,1015,1.54,94
1494432000,12.68,75,1015,2.1,88
1494439200,13.67,100,1014,2.57,83
1494446400,14.68,100,1014,2.1,77
1494453600,14.68,100,1015,1.03,77
1494496800,10.89,75,1012,3.1,88
1494504000,11.21,100,1014,2.6,90
1494511200,11.64,100,1015,3.1,82
1494518400,12.68,75,1014,1.03,82
1494525600,13.13,75,1013,2.06,80
1494532800,12.68,75,1013,2.1,88
1494540000,11.68,100,1014,2.1,94
1494583200,10.25,75,1014,1.54,82
1494590400,10.41,75,1014,1.03,90
1494597600,13.68,75,1014,1.54,72
1494604800,15.68,75,1014,1.54,48
1494612000,17.94,40,1012,1.03,43
1494619200,17.68,75,1013,1.03,36
1494626400,15.68,75,1014,1.54,51
1494669600,11.23,75,1018,2.1,88
1494676800,11.95,75,1020,2.1,89
1494684000,15.87,20,1019,1.54,77
1494691200,18.68,20,1020,1.03,45
1494698400,21.33,20,1018,3.6,37
1494705600,20.68,75,1018,4.63,35
1494712800,17.68,75,1020,5.7,48
1494756000,11.08,75,1017,3.1,88
1494763200,11.14,100,1018,3.1,89
1494770400,12.68,100,1020,3.1,82
1494777600,12.68,75,1022,3.6,88
1494784800,13.4,100,1022,4.12,85
1494792000,14.68,75,1021,3.1,77
1494799200,14.68,20,1021,1.54,67
1494842400,4.8,40,1020,1.03,100
1494849600,4.81,0,1021,1.54,94
1494856800,11.68,0,1019,1.03,82
1494864000,16.68,0,1019,1.54,48
1494871200,18.68,40,1017,2.1,43
1494878400,16.68,75,1016,1.54,39
1494885600,15.68,75,1016,2.6,55
1494928800,7.81,40,1018,0.51,93
1494936000,8.79,100,1020,1.54,94
1494943200,10.68,100,1020,2.1,93
1494950400,11.68,100,1020,1.03,87
1494957600,11.8,100,1020,2.06,84
1494964800,11.68,100,1019,3.1,82
1494972000,11.68,100,1019,2.6,76
1495015200,8.71,75,1016,1.54,93
1495022400,8.67,75,1018,1.54,90
1495029600,11.68,100,1017,1.54,82
1495036800,12.68,75,1017,2.1,67
1495044000,14.41,75,1016,1.03,62
1495051200,14.68,100,1016,3.6,55
1495058400,13.68,100,1016,4.12,58
1495101600,7.23,100,1017,5.7,87
1495108800,6.41,100,1019,2.1,92
1495116000,6.68,75,1019,1.54,93
1495123200,8.68,100,1019,2.6,81
1495130400,10.41,40,1020,2.1,65
1495137600,10.68,100,1020,2.6,66
1495144800,9.68,75,1021,2.6,66
1495188000,1.86,75,1021,1.54,93
1495195200,1.41,0,1023,1.03,94
1495202400,6.68,0,1021,1.03,93
1495209600,10.68,0,1020,1.54,53
1495216800,13.8,0,1019,2.57,47
1495224000,13.68,20,1018,2.6,35
1495231200,11.68,0,1019,3.1,43
1495274400,1.69,0,1020,1.03,87
1495281600,1.14,0,1022,1.03,94
1495288800,8.68,0,1021,1.54,66
1495296000,13.68,0,1020,1.54,38
1495303200,16.2,0,1018,1.54,35
1495310400,17.68,0,1018,1.54,27
1495317600,14.68,0,1019,2.1,41
1495360800,4.28,75,1017,1.03,87
1495368000,4.02,40,1019,2.1,79
1495375200,10.68,0,1019,2.1,53
1495382400,14.68,40,1019,1.03,38
1495389600,17.54,75,1017,1.54,29
1495396800,16.68,75,1017,3.1,34
1495404000,13.68,40,1017,1.54,54
1495447200,8.62,75,1014,0.0,87
1495454400,6.42,40,1016,0.0,89
1495461600,9.68,75,1016,2.1,76
1495468800,12.68,75,1016,1.54,54
1495476000,13.47,100,1016,2.1,55
1495483200,13.68,75,1017,2.6,47
1495490400,11.68,75,1017,2.1,58
1495533600,7.24,75,1016,1.03,93
1495540800,6.88,100,1017,1.03,93
1495548000,8.68,100,1017,1.54,93
1495555200,10.68,100,1016,1.54,76
1495562400,11.8,100,1016,2.1,66
1495569600,12.68,100,1015,1.03,58
1495576800,10.68,100,1015,2.1,82
1495620000,6.96,75,1015,1.54,93
1495627200,6.62,100,1017,3.1,94
1495634400,8.68,100,1016,1.54,93
1495641600,9.68,100,1015,1.54,87
1495648800,11.68,100,1015,1.54,76
1495656000,13.68,100,1014,1.54,58
1495663200,11.68,100,1015,2.57,71
1495706400,7.55,100,1019,2.1,100
1495713600,8.2,100,1022,3.6,91
1495720800,8.68,100,1023,2.1,87
1495728000,8.68,100,1023,1.54,87
1495735200,10.8,40,1022,1.03,72
1495742400,11.68,75,1021,1.03,62
1495749600,11.68,40,1020,0.51,66
1495792800,4.54,20,1020,2.1,93
1495800000,6.76,20,1022,1.54,91
1495807200,10.68,75,1022,2.1,87
1495814400,13.68,75,1023,2.1,77
1495821600,17.46,40,1022,2.06,46
1495828800,18.68,75,1021,2.1,37
1495836000,14.68,0,1021,3.1,55
1495879200,3.08,0,1021,1.03,93
1495886400,4.68,20,1022,2.6,93
1495893600,11.68,0,1022,2.06,62
1495900800,15.68,0,1022,1.54,41
1495908000,18.4,0,1019,1.54,38
1495915200,18.68,0,1020,3.6,30
1495922400,15.64,0,1021,2.6,48
1495965600,3.8,40,1018,1.03,93
1495972800,4.41,40,1019,1.54,94
1495980000,10.68,0,1020,1.03,66
1495987200,13.68,75,1020,1.54,51
1495994400,14.95,75,1019,2.1,53
1496001600,14.68,75,1019,4.12,51
1496008800,13.68,40,1018,3.1,58
1496052000,8.41,75,1017,1.03,93
1496059200,7.62,75,1019,2.06,91
1496066400,9.68,40,1020,2.6,87
1496073600,13.67,0,1020,4.6,76
1496080800,15.67,40,1019,2.57,54
1496088000,16.68,0,1019,2.6,48
1496095200,13.68,0,1020,3.6,62
1496138400,4.86,75,1024,1.03,100
1496145600,4.68,0,1026,2.1,97
1496152800,9.68,100,1026,1.03,87
1496160000,12.68,0,1025,2.06,62
1496167200,16.46,0,1023,2.1,50
1496174400,17.68,0,1024,3.1,42
1496181600,14.68,0,1025,3.1,55
1496224800,4.9,20,1022,1.54,100
1496232000,4.08,0,1024,1.03,89
1496239200,11.68,0,1022,0.51,47
1496246400,17.68,0,1022,2.06,32
1496253600,19.97,0,1020,1.54,28
1496260800,20.68,0,1020,2.6,23
1496268000,15.68,0,1020,2.1,33
1496311200,5.62,0,1020,0.51,87
1496318400,3.29,0,1022,0.51,90
1496325600,9.68,0,1021,2.6,61
1496332800,15.68,0,1020,1.03,33
1496340000,17.47,20,1018,1.54,38
1496347200,18.68,0,1018,2.06,28
1496354400,14.68,0,1018,2.6,38
1496397600,8.46,0,1015,0.0,93
1496404800,5.09,40,1017,1.54,89
1496412000,12.33,0,1016,0.51,76
1496419200,14.68,75,1017,3.6,41
1496426400,14.95,75,1016,3.6,43
1496433600,13.68,75,1016,5.14,41
1496440800,11.68,100,1017,4.12,58
1496484000,8.33,20,1019,1.54,87
1496491200,3.28,0,1022,1.03,94
1496498400,7.68,0,1021,3.6,87
1496505600,11.68,0,1021,1.03,54
1496512800,14.54,0,1019,2.6,38
1496520000,14.68,0,1019,3.1,33
1496527200,12.68,0,1020,4.12,38
1496570400,1.83,20,1019,2.1,93
1496577600,1.28,0,1021,1.03,94
1496584800,5.68,0,1019,1.03,93
1496592000,10.68,0,1019,1.03,57
1496599200,13.74,20,1018,3.1,48
1496606400,14.68,0,1017,2.6,38
1496613600,11.68,0,1018,3.1,43
1496656800,3.97,0,1017,0.51,93
1496664000,1.95,40,1020,1.03,94
1496671200,5.68,0,1019,0.51,45
1496678400,10.68,0,1019,1.54,46
1496685600,12.54,40,1018,1.03,49
1496692800,12.68,0,1018,1.54,44
1496700000,10.68,0,1019,2.6,46
1496743200,0.77,0,1019,0.51,100
1496750400,-0.19,0,1021,2.1,84
1496757600,7.68,0,1019,1.03,57
1496764800,13.68,0,1019,1.54,26
1496772000,16.28,0,1017,2.06,29
1496779200,17.68,0,1017,1.54,23
1496786400,12.68,0,1017,3.6,30
1496829600,2.09,0,1015,2.6,86
1496836800,1.75,40,1019,2.1,80
1496844000,9.68,75,1019,3.1,43
1496851200,7.68,75,1021,2.1,57
1496858400,8.81,100,1022,3.6,53
1496865600,8.68,100,1022,5.7,57
1496872800,8.68,100,1024,4.12,61
1496916000,5.49,75,1029,2.6,93
1496923200,5.75,75,1031,2.1,92
1496930400,8.68,75,1030,1.54,93
1496937600,10.68,75,1030,1.54,71
1496944800,11.67,75,1030,2.1,70
1496952000,11.68,75,1029,1.03,62
1496959200,11.68,75,1029,2.1,58
1497002400,3.48,100,1028,1.03,100
1497009600,2.35,0,1030,1.03,93
1497016800,8.68,100,1027,3.1,87
1497024000,14.68,0,1026,1.54,51
1497031200,15.47,0,1024,2.06,48
1497038400,17.68,0,1023,1.54,42
1497045600,13.68,0,1023,0.51,44
1497088800,3.69,0,1019,1.03,93
1497096000,2.29,0,1021,2.1,91
1497103200,10.68,0,1019,2.6,53
1497110400,16.68,0,1018,1.54,34
1497117600,19.47,0,1016,2.06,28
1497124800,20.68,0,1016,1.54,23
1497132000,15.68,0,1016,5.14,36
1497175200,2.95,0,1016,2.1,87
1497182400,1.69,0,1019,1.54,90
1497189600,13.68,0,1018,2.6,44
1497196800,15.68,0,1017,2.06,36
1497204000,18.34,0,1016,5.14,34
1497211200,20.68,0,1016,3.1,26
1497218400,15.68,0,1018,1.54,36
1497261600,4.68,0,1016,0.0,93
1497268800,2.96,40,1018,1.54,92
1497276000,10.68,0,1016,1.03,66
1497283200,16.68,0,1016,1.03,36
1497290400,19.14,75,1014,2.06,31
1497297600,19.68,0,1015,3.1,28
1497304800,15.68,0,1016,3.1,39
1497348000,6.0,100,1019,3.6,100
1497355200,5.94,100,1021,2.1,95
1497362400,6.68,100,1020,2.6,93
1497369600,9.68,40,1018,2.6,81
1497376800,12.68,100,1017,2.6,60
1497384000,14.68,75,1017,2.1,38
1497391200,12.68,75,1017,1.54,67
1497434400,7.86,100,1016,1.54,100
1497441600,6.33,75,1018,1.5,95
1497448800,5.68,100,1018,3.1,93
1497456000,6.68,100,1019,2.1,93
1497463200,8.0,100,1019,2.1,91
1497470400,8.68,100,1018,1.54,87
1497477600,9.68,100,1019,3.6,81
1497520800,4.76,40,1015,1.54,100
1497528000,2.14,0,1016,1.03,94
1497535200,6.68,0,1015,1.54,93
1497542400,11.68,100,1016,1.03,66
1497549600,12.41,75,1015,2.06,59
1497556800,13.68,0,1014,2.06,51
1497564000,11.68,0,1015,2.1,62
1497607200,7.61,100,1013,1.03,93
1497614400,8.81,100,1015,1.54,92
1497621600,9.68,75,1014,2.06,93
1497628800,10.68,75,1013,3.6,87
1497636000,13.14,75,1012,10.8,86
1497643200,15.68,75,1010,7.72,72
1497650400,12.68,75,1013,6.7,88
1497693600,6.22,100,1022,1.72,95
1497700800,5.93,100,1024,4.6,93
1497708000,9.18,100,1025,1.56,79
1497715200,8.58,100,1026,2.09,81
1497722400,7.33,75,1026,4.6,81
1497729600,6.68,100,1025,2.06,81
1497736800,6.68,75,1025,2.6,75
1497780000,1.03,0,1025,1.03,100
1497787200,1.67,20,1027,2.1,95
1497794400,4.68,0,1025,1.03,93
1497801600,8.68,20,1024,3.1,61
1497808800,10.54,0,1024,1.54,56
1497816000,11.68,0,1022,1.54,40
1497823200,9.68,0,1023,0.51,57
1497866400,-0.07,0,1020,2.1,93
1497873600,-0.72,0,1022,1.54,90
1497880800,5.68,75,1020,1.54,70
1497888000,9.68,100,1019,1.03,43
1497895200,7.86,75,1020,1.03,67
1497902400,11.68,100,1018,1.54,50
1497909600,10.68,75,1018,2.1,50
1497952800,7.26,75,1013,0.51,75
1497960000,7.1,75,1015,1.54,78
1497967200,11.68,100,1014,2.57,50
1497974400,14.68,100,1015,2.1,36
1497981600,12.96,100,1015,2.1,49
1497988800,13.68,100,1015,2.06,51
1497996000,12.68,75,1016,1.54,50
1498039200,8.9,75,1015,1.03,87
1498046400,5.75,75,1015,3.1,83
1498053600,8.68,100,1014,2.1,76
1498060800,10.68,100,1015,2.6,57
1498068000,13.53,40,1014,2.6,53
1498075200,14.54,75,1013,3.1,58
1498082400,12.35,75,1012,1.5,76
1498125600,9.91,75,1013,3.1,87
1498132800,8.39,100,1015,1.0,83
1498140000,9.38,100,1016,1.5,87
1498147200,10.62,100,1015,6.2,87
1498154400,9.88,100,1016,6.7,86
1498161600,11.07,100,1016,1.5,76
1498168800,10.4,100,1015,3.6,71
1498212000,9.33,75,1015,1.0,100
1498219200,8.44,75,1016,2.1,95
1498226400,11.3,100,1015,2.1,93
1498233600,12.87,75,1014,3.1,81
1498240800,13.18,75,1013,2.6,70
1498248000,13.82,75,1012,2.1,71
1498255200,12.81,100,1012,1.0,71
1498298400,10.77,100,1009,2.1,100
1498305600,8.86,100,1010,1.5,95
1498312800,12.34,100,1009,1.5,93
1498320000,14.76,75,1009,3.1,81
1498327200,14.34,100,1009,3.6,74
1498334400,14.62,100,1009,5.7,81
1498341600,13.53,75,1010,4.1,87
1498384800,10.5,75,1011,1.5,93
1498392000,7.92,100,1012,1.5,90
1498399200,11.71,75,1012,2.1,93
1498406400,14.76,75,1011,5.1,62
1498413600,14.33,75,1011,8.2,73
1498420800,13.69,75,1012,5.1,76
1498428000,12.55,75,1013,4.6,81
1498471200,11.12,75,1012,2.1,93
1498478400,9.59,40,1014,3.1,92
1498485600,11.17,100,1015,3.6,93
1498492800,11.21,100,1015,2.1,93
1498500000,11.13,100,1015,2.1,81
1498507200,11.01,100,1015,3.1,93
1498514400,10.9,100,1016,4.1,87
1498557600,8.82,75,1021,0.5,93
1498564800,8.04,20,1023,1.0,98
1498572000,10.21,0,1023,2.1,93
1498579200,12.3,40,1022,2.6,81
1498586400,14.32,40,1021,2.6,68
1498593600,14.95,0,1020,1.5,62
1498600800,10.44,0,1020,0.5,67
1498644000,4.16,20,1020,1.5,93
1498651200,2.8,0,1022,1.0,98
1498658400,8.75,0,1021,1.5,100
1498665600,12.54,0,1022,2.1,71
1498672800,14.59,0,1021,0.5,57
1498680000,14.81,0,1021,1.5,48
1498687200,11.48,0,1021,2.6,58
1498730400,3.56,0,1025,0.0,100
1498737600,2.96,0,1026,1.5,98
1498744800,9.11,0,1026,0.5,81
1498752000,13.42,20,1024,3.1,71
1498759200,15.89,0,1022,1.5,49
1498766400,16.09,0,1022,1.5,45
1498773600,13.11,0,1022,1.0,51
1498816800,6.96,0,1022,0.5,80
1498824000,6.31,0,1022,0.0,86
1498831200,11.98,0,1022,1.0,81
1498838400,16.68,0,1022,2.1,31
1498845600,20.35,0,1018,3.6,29
1498852800,20.68,0,1019,7.72,23
1498860000,15.68,0,1019,2.1,44
1498903200,5.29,0,1014,1.03,87
1498910400,4.36,0,1016,1.54,85
1498917600,13.68,0,1015,1.03,54
1498924800,21.68,0,1015,1.03,23
1498932000,23.49,0,1013,2.1,23
1498939200,25.68,0,1013,1.54,15
1498946400,19.68,0,1014,1.54,32
1498989600,7.71,0,1015,0.5,86
1498996800,5.09,0,1018,2.6,97
1499004000,11.97,0,1017,0.0,80
1499011200,17.68,0,1015,0.51,36
1499018400,19.29,20,1013,3.1,43
1499025600,21.68,0,1014,4.63,30
1499032800,15.68,0,1013,2.1,63
1499076000,11.99,100,1017,3.1,100
1499083200,7.87,100,1018,2.1,94
1499090400,8.68,100,1019,2.6,93
1499097600,9.68,100,1021,2.1,87
1499104800,10.07,100,1019,2.6,80
1499112000,9.68,100,1019,2.6,87
1499119200,7.68,100,1017,1.54,81
1499162400,7.36,40,1018,2.1,100
1499169600,6.81,100,1021,2.57,92
1499176800,7.68,100,1022,2.57,93
1499184000,7.09,100,1023,4.12,81
1499191200,6.99,75,1023,1.0,85
1499198400,9.68,40,1022,1.54,66
1499205600,9.68,40,1023,4.63,66
1499248800,1.87,100,1021,0.51,100
1499256000,3.28,75,1024,1.03,93
1499263200,5.68,75,1022,2.6,81
1499270400,8.68,75,1021,1.54,66
1499277600,7.88,100,1021,1.54,74
1499284800,8.68,75,1020,2.6,66
1499292000,8.68,75,1021,2.1,71
1499335200,8.0,75,1023,2.1,93
1499342400,4.22,20,1025,3.1,85
1499349600,7.68,40,1024,1.03,66
1499356800,12.68,75,1022,1.03,32
1499364000,14.01,40,1021,3.1,39
1499371200,14.68,75,1020,1.03,33
1499378400,11.68,75,1021,2.1,54
1499421600,10.22,75,1020,1.03,81
1499428800,7.41,75,1022,0.51,82
1499436000,12.68,75,1022,2.1,47
1499443200,14.68,75,1022,2.1,38
1499450400,17.87,0,1020,1.54,33
1499457600,18.68,20,1020,1.54,26
1499464800,14.68,0,1020,1.03,38
1499508000,7.73,75,1020,0.51,81
1499515200,7.22,40,1021,1.54,84
1499522400,10.68,75,1021,0.0,71
1499529600,13.68,75,1022,1.54,51
1499536800,15.54,75,1021,1.03,44
1499544000,15.68,75,1021,2.1,41
1499551200,14.68,75,1021,1.03,47
1499594400,9.53,0,1021,2.1,93
1499601600,5.68,40,1023,2.1,93
1499608800,10.68,75,1023,1.54,87
1499616000,14.68,0,1022,2.6,44
1499623200,15.68,40,1020,1.54,52
1499630400,16.68,75,1020,3.6,48
1499637600,14.68,0,1020,3.6,55
1499680800,7.07,100,1019,2.1,100
1499688000,4.87,0,1021,2.6,95
1499695200,6.68,75,1020,1.03,87
1499702400,11.68,75,1019,0.51,62
1499709600,14.09,40,1017,1.54,57
1499716800,16.68,0,1017,2.06,42
1499724000,13.68,0,1018,0.51,62
1499767200,6.14,0,1014,0.0,100
1499774400,3.63,0,1016,1.54,90
1499781600,11.64,0,1015,1.54,54
1499788800,18.68,0,1014,0.51,20
1499796000,20.68,0,1013,2.1,31
1499803200,22.68,0,1014,3.1,19
1499810400,18.68,0,1015,3.1,30
1499853600,9.07,75,1015,2.1,87
1499860800,6.47,40,1018,1.03,89
1499868000,7.68,20,1018,1.54,87
1499875200,12.68,0,1017,2.1,54
1499882400,14.21,40,1016,4.63,55
1499889600,13.68,75,1017,2.57,58
1499896800,10.72,75,1017,3.6,76
1499940000,9.22,75,1020,1.54,93
1499947200,7.95,100,1023,2.1,90
1499954400,8.68,75,1024,1.03,93
1499961600,10.68,75,1024,2.06,82
1499968800,12.87,75,1023,2.6,67
1499976000,12.68,75,1023,3.09,58
1499983200,11.68,75,1024,4.12,71
1500026400,7.1,75,1022,1.03,100
1500033600,4.81,20,1022,2.6,95
1500040800,8.68,40,1021,3.6,93
1500048000,9.68,40,1022,4.12,81
1500055200,12.07,40,1022,1.54,63
1500062400,13.68,0,1020,2.57,51
1500069600,11.68,40,1019,3.6,58
1500112800,0.66,100,1023,1.54,93
1500120000,0.27,100,1027,0.0,96
1500127200,1.68,75,1026,1.03,93
1500134400,4.68,75,1026,1.03,75
1500141600,6.54,40,1026,1.03,60
1500148800,7.68,75,1025,0.51,45
1500156000,6.68,75,1026,3.1,56
1500199200,-1.78,75,1028,0.51,93
1500206400,0.37,0,1032,2.1,96
1500213600,2.68,75,1029,1.03,80
1500220800,6.68,0,1029,1.54,56
1500228000,8.87,20,1029,3.1,50
1500235200,9.68,40,1029,4.12,40
1500242400,8.68,0,1027,3.1,42
1500285600,-3.06,0,1024,0.51,93
1500292800,-3.21,0,1029,2.6,93
1500300000,3.47,0,1023,2.13,67
1500307200,10.1,0,1023,1.36,64
1500314400,15.68,0,1023,1.54,28
1500321600,18.68,0,1021,1.54,20
1500328800,7.23,0,1022,1.03,21
1500372000,2.54,0,1020,2.1,75
1500379200,2.18,0,1022,1.54,83
1500386400,5.46,0,1020,1.54,75
1500393600,19.68,0,1020,2.1,21
1500400800,20.95,0,1017,1.03,23
1500408000,21.68,0,1019,4.63,18
1500415200,19.68,0,1019,1.54,22
1500458400,2.39,0,1019,2.1,75
1500465600,2.97,0,1021,1.54,85
1500472800,13.68,0,1021,2.1,41
1500480000,18.68,0,1021,2.1,28
1500487200,21.49,20,1018,4.63,27
1500494400,22.68,0,1018,2.1,23
1500501600,17.68,0,1018,1.03,32
1500544800,5.38,0,1018,1.03,93
1500552000,4.02,0,1020,2.1,83
1500559200,13.68,0,1019,1.54,47
1500566400,19.68,0,1019,1.54,28
1500573600,20.81,0,1016,2.06,29
1500580800,22.68,0,1017,1.54,23
1500588000,19.68,0,1018,1.03,26
1500631200,5.34,0,1015,1.54,81
1500638400,4.96,0,1017,2.1,80
1500645600,10.72,0,1015,1.46,72
1500652800,17.74,0,1015,0.57,48
1500660000,22.01,0,1014,2.06,26
1500667200,21.68,0,1015,5.14,30
1500674400,17.68,0,1015,4.63,52
1500717600,8.3,100,1016,2.1,100
1500724800,8.47,100,1018,1.54,93
1500732000,8.68,100,1019,1.03,87
1500739200,9.68,100,1021,3.1,87
1500746400,9.21,100,1021,1.54,90
1500753600,9.68,75,1019,3.1,87
1500760800,10.68,75,1020,2.6,71
1500804000,6.53,75,1020,2.6,100
1500811200,7.0,40,1022,1.03,92
1500818400,8.68,75,1022,1.54,87
1500825600,10.68,100,1022,2.6,71
1500832800,11.21,100,1021,1.54,70
1500840000,10.68,100,1021,2.06,76
1500847200,8.68,100,1022,2.1,81
1500890400,7.57,75,1021,0.51,93
1500897600,7.13,100,1023,2.6,94
1500904800,9.68,100,1022,1.54,81
1500912000,10.68,75,1022,1.54,71
1500919200,12.95,40,1020,2.1,61
1500926400,14.68,0,1019,2.06,47
1500933600,12.68,0,1019,1.54,62
1500976800,3.37,100,1015,1.03,100
1500984000,2.62,0,1017,1.54,95
1500991200,8.68,0,1017,1.54,93
1500998400,13.68,75,1017,1.03,58
1501005600,16.75,0,1017,2.6,46
1501012800,16.68,0,1019,3.1,45
1501020000,13.15,0,1020,3.1,57
1501063200,4.09,0,1019,0.51,100
1501070400,2.76,0,1020,1.03,93
1501077600,10.68,0,1018,1.03,71
1501084800,16.68,0,1017,1.03,39
1501092000,19.42,20,1015,2.06,36
1501099200,22.68,0,1015,2.1,25
1501106400,18.68,0,1015,1.03,28
1501149600,8.33,0,1016,1.03,93
1501156800,3.35,40,1018,1.54,93
1501164000,11.68,0,1017,0.51,54
1501171200,16.68,0,1017,1.54,42
1501178400,17.29,40,1016,3.6,45
1501185600,18.68,0,1016,4.12,42
1501192800,15.68,0,1017,4.63,55
1501236000,6.18,0,1019,3.1,93
1501243200,3.21,20,1022,2.1,95
1501250400,10.04,100,1021,1.5,100
1501257600,11.68,0,1020,2.1,62
1501264800,14.54,20,1020,2.06,49
1501272000,15.68,0,1019,2.1,41
1501279200,14.68,75,1020,1.54,44
1501322400,7.73,0,1019,1.54,93
1501329600,3.34,40,1021,1.54,92
1501336800,7.68,75,1020,1.54,76
1501344000,11.68,75,1020,1.03,54
1501351200,14.14,40,1019,1.54,50
1501358400,14.68,0,1019,3.6,44
1501365600,13.68,0,1020,3.6,51
1501408800,7.15,0,1020,1.03,93
1501416000,3.22,0,1022,3.1,93
1501423200,7.68,0,1021,1.54,93
1501430400,13.68,0,1020,1.03,51
1501437600,17.08,40,1018,1.54,45
1501444800,19.68,0,1018,3.6,28
1501452000,16.68,75,1018,4.63,42
1501495200,6.25,75,1016,1.03,81
1501502400,6.68,40,1017,1.03,90
1501509600,10.68,75,1017,0.51,76
1501516800,14.68,75,1017,0.0,58
1501524000,16.13,40,1015,2.1,47
1501531200,17.68,75,1016,5.14,34
1501538400,15.68,75,1016,4.63,41
1501581600,8.54,75,1018,3.6,93
1501588800,7.61,100,1020,1.54,86
1501596000,7.68,100,1021,1.54,93
1501603200,8.68,100,1022,2.1,87
1501610400,7.94,100,1024,2.1,92
1501617600,8.68,100,1023,2.1,87
1501624800,8.68,100,1024,2.1,87
1501668000,3.67,40,1025,2.1,96
1501675200,4.0,0,1026,1.03,94
1501682400,9.68,0,1026,2.6,71
1501689600,13.68,0,1025,2.6,44
1501696800,16.42,0,1022,1.54,38
1501704000,17.58,0,1021,1.5,45
1501711200,14.19,0,1021,1.03,36
1501754400,5.32,0,1016,2.1,93
1501761600,2.96,20,1018,1.54,86
1501768800,13.68,0,1017,1.03,38
1501776000,18.68,0,1018,1.54,22
1501783200,20.68,40,1016,3.6,26
1501790400,21.68,0,1017,3.1,18
1501797600,17.68,0,1018,2.6,27
1501840800,5.82,100,1019,2.1,100
1501848000,5.73,100,1020,3.1,95
1501855200,5.68,75,1019,1.03,93
1501862400,13.8,0,1019,0.95,58
1501869600,11.38,0,1018,2.57,59
1501876800,15.68,0,1017,3.1,48
1501884000,11.68,0,1017,5.14,71
1501927200,7.36,100,1019,1.54,100
1501934400,7.34,100,1021,1.54,88
1501941600,7.68,100,1021,2.1,87
1501948800,8.68,100,1021,1.54,81
1501956000,9.2,75,1020,1.5,77
1501963200,9.68,75,1020,2.6,71
1501970400,10.68,75,1021,2.1,66
1502013600,7.91,75,1019,1.03,93
1502020800,5.28,40,1020,1.54,92
1502028000,8.68,75,1020,1.03,76
1502035200,10.68,75,1020,1.54,62
1502042400,13.34,20,1020,2.1,57
1502049600,15.68,0,1018,2.06,36
1502056800,14.68,0,1018,1.54,38
1502100000,9.36,75,1017,1.54,87
1502107200,7.61,40,1020,6.2,90
1502114400,9.68,100,1021,2.1,81
1502121600,10.68,75,1021,2.6,82
1502128800,13.0,100,1020,1.54,71
1502136000,13.68,75,1021,5.7,58
1502143200,11.68,75,1021,2.6,66
