date,rhmin,rhmax,tmin,tmax,temp,wind,rs,rh,pressure,et0,ra,et0_pmfao56,et0_hs,et0_fao24,et0_hamon
2022-04-12,27.5,63.3,11.2,21.3,16.2,12.5,14.7,45.4,961.0,4.52,26.292353547078083,4.339031613387178,2.6532383030278055,2.8638199114149243,2.4219906629342405
2022-04-13,10.9,64.0,6.6,28.0,17.3,7.6,19.6,37.4,958.0,5.0,26.051397836706833,4.784070905549691,3.954671853782701,3.9658628451885356,2.5787471232632146
2022-04-14,27.1,86.2,7.2,23.8,15.5,11.1,18.6,56.6,958.0,4.44,25.811802747435102,4.315686733074292,3.2683793505880074,3.385574333875607,2.2905142061121446
2022-04-15,63.0,91.7,9.5,15.2,12.4,10.5,10.8,77.4,962.0,1.95,25.573658339411256,1.98318088134346,1.715794065342241,1.425583130606174,1.8757514508826312
2022-04-16,32.0,97.3,4.5,23.3,13.9,8.9,16.8,64.6,961.0,3.65,25.33705395477761,3.5660323253666224,3.245225954965673,2.7003732134128433,2.0477759984993584
2022-04-17,32.6,86.2,6.0,23.3,14.6,11.1,18.1,59.4,960.0,4.12,25.102078154285927,4.010707028521486,3.154418264908351,3.159319151742192,2.126575426517852
2022-04-18,25.2,92.6,5.7,22.8,14.2,9.1,15.9,58.9,960.0,3.8,24.86881865552847,3.6699979027033947,3.067456940496662,2.6655563375245084,2.061712168572817
2022-04-19,36.4,79.0,8.3,21.4,14.8,10.1,14.1,57.7,961.0,3.48,24.63736227289156,3.394474711867675,2.7112661229317263,2.4071604138589575,2.127776878103371
2022-04-20,30.2,87.7,6.9,22.8,14.8,7.5,16.9,59.0,965.0,3.4,24.407794859333336,3.3398624754720174,2.9591664671319946,2.838999543028793,2.115174846303346
2022-04-21,50.2,84.5,8.4,19.2,13.8,9.5,7.6,67.4,966.0,2.37,24.180201250082224,2.3497660064917265,2.3397419818554583,1.0346157338658732,1.9752953166033704
2022-04-22,37.9,82.0,11.4,21.8,16.6,9.9,12.6,60.0,963.0,3.37,23.95466520834728,3.239431669713632,2.4827842457130997,2.1735161250968975,2.3392278793412418
2022-04-23,31.4,86.6,8.0,24.0,16.0,9.3,16.3,59.0,959.0,3.78,23.731269373125397,3.66977978411806,2.9958605162449996,2.8660666371404564,2.2399384689722956
2022-04-24,44.6,83.6,8.3,20.3,14.3,10.2,16.2,64.1,959.0,3.07,23.51009520918475,3.0667187285834085,2.437063732928374,2.6663279396540815,2.002411814071932
2022-04-25,39.6,86.6,11.0,22.6,16.8,12.8,16.2,63.1,959.0,3.83,23.29122295929755,3.6967217328959046,2.56480563704833,2.9224518780035855,2.3274769737333187
2022-04-26,39.5,95.8,10.6,19.6,15.1,12.9,8.5,67.6,959.0,2.95,23.074731598788794,2.840789208128264,2.124727587337048,1.2869282848575487,2.080790579116448
2022-04-27,70.3,95.3,10.0,13.3,11.6,10.1,6.2,82.8,964.0,1.33,22.860698792461353,1.3511159566187616,1.135246021468273,0.6247656357977611,1.6623690215001983
2022-04-28,49.1,100.0,4.8,19.2,12.0,6.3,14.3,74.6,963.0,2.18,22.64920085395083,2.1820490770548564,2.3823876046432315,1.9218060890295268,1.6947316614560448
2022-04-29,27.8,98.4,5.1,24.4,14.8,7.1,15.8,63.1,960.0,3.35,22.44031270755708,3.211727741283129,2.997435519258662,2.558698528448421,2.007403850482937
2022-04-30,29.7,91.1,6.8,22.1,14.4,7.5,15.9,60.4,961.0,3.13,22.234107852592196,3.0396493114679974,2.6108366465189525,2.6080320024967567,1.9468244351016923
2022-05-01,34.2,91.4,5.8,20.8,13.3,8.2,15.3,62.8,960.0,2.96,22.03065833027782,2.8854758025236444,2.4713539036742778,2.4087368471441377,1.8073263274803293
2022-05-02,29.6,89.9,6.2,21.5,13.8,7.2,15.5,59.8,963.0,2.96,21.83003469321745,2.8942885131065927,2.514179726621806,2.496421017794914,1.8543639548352366
2022-05-03,17.2,84.8,6.0,26.6,16.3,6.2,15.4,51.0,961.0,3.57,21.63230597746237,3.408896558215387,3.1270846253165128,2.7490099792184313,2.156057849095194
2022-05-04,24.8,86.2,7.4,25.8,16.6,9.8,14.6,55.5,959.0,4.17,21.437539677182357,3.9297539396192187,2.955398567480559,2.6412296965349045,2.184900396740681
2022-05-05,74.0,100.0,8.5,14.6,11.6,10.3,7.8,87.0,963.0,1.25,21.24580172194526,1.2866751618176382,1.4344372634262164,0.8229794841708746,1.5898831855375053
2022-05-06,28.2,100.0,6.6,23.5,15.0,7.2,13.1,64.1,962.0,3.04,21.05715645660202,2.8934256846043196,2.6486512415803474,2.0662188386171163,1.955811019246457
2022-05-07,31.5,92.6,5.4,22.6,14.0,10.8,14.6,62.0,960.0,3.56,20.87166662376649,3.404837934294189,2.5653147360347686,2.4037058615335987,1.8276044381735805
2022-05-08,71.7,95.8,9.4,12.2,10.8,7.1,2.1,83.8,966.0,3.015,20.689393348872052,0.7006705945827367,0.9199357578000827,-0.0044941451758018225,1.4884964382477732
2022-05-09,37.1,92.6,5.4,20.0,12.7,7.3,13.7,64.8,964.0,2.47,20.510396127779657,2.4492433201736494,2.2248601481833363,2.0379596633004082,1.6675224732282283
2022-05-10,31.4,88.6,6.4,23.2,14.8,8.3,14.0,60.0,961.0,3.15,20.33473281690483,3.0454746393207337,2.534167994304792,2.308833093857883,1.891700523583611
2022-05-11,37.5,84.0,9.2,21.6,15.4,6.9,7.0,60.8,960.0,2.39,20.162459625823697,2.3247082679720106,2.199716308887255,0.998541931558766,1.954102174827725
2022-05-12,44.6,85.4,10.6,17.2,13.9,7.7,5.9,65.0,960.0,1.97,19.99363111231122,1.9436449519430652,1.5173072838110644,0.7397389540867534,1.7704004420267967
2022-05-13,37.8,89.0,7.0,21.0,14.0,9.4,13.3,63.4,961.0,2.85,19.82830017975773,2.7692199712107928,2.1987143254975843,2.109782496611694,1.772788489212924
2022-05-14,41.4,89.2,6.1,19.2,12.6,5.8,7.1,65.3,960.0,1.91,19.666518076902783,1.8675785784329624,2.013945040607667,0.8898454243236609,1.6164422015654192
2022-05-15,19.9,90.8,3.6,24.0,13.8,6.9,14.4,55.4,960.0,3.2,19.508334399818875,3.034965752497795,2.594367252917283,2.3584224348995497,1.7340853826486395
2022-05-16,37.0,87.2,4.0,19.2,11.6,8.0,13.6,62.1,963.0,2.49,19.3537970960708,2.424291920806122,2.062678276265658,2.0134299679841554,1.50427980946843
2022-05-17,34.1,99.6,0.5,20.4,10.4,8.1,13.8,66.8,961.0,2.68,19.202952470969972,2.5452995379367347,2.2435858755315903,1.91375527599203,1.3892066653312705
2022-05-18,35.6,100.0,1.1,19.3,10.2,10.7,12.8,67.8,961.0,2.82,19.055845195836937,2.6872839362756746,2.1136748664490215,1.7783733645339799,1.3657978525412766
2022-05-19,42.5,93.7,5.5,17.3,11.4,7.8,12.3,68.1,964.0,2.07,18.912518318179348,2.028726330050109,1.763544840975344,1.6989746789346516,1.4657028905772345
2022-05-20,46.5,88.6,9.8,19.0,14.4,7.2,10.6,67.6,966.0,2.07,18.77301327368691,2.0126988058446202,1.7093940086962265,1.5443843116825258,1.760370294069964
2022-05-21,37.2,100.0,4.5,19.9,12.2,7.3,11.9,68.6,966.0,2.25,18.63736989993936,2.1954149364596915,2.0413205691861624,1.6553210289392335,1.527770441322528
2022-05-22,53.4,77.2,8.6,15.9,12.2,7.8,5.2,65.3,966.0,1.79,18.50562645171855,1.7326531577547675,1.3955051640437304,0.5773096820873354,1.521495270154253
2022-05-23,32.2,74.4,10.6,18.6,14.6,9.3,5.4,53.3,963.0,2.74,18.377819617810847,2.586825206120507,1.5704551128694533,0.7485211842601407,1.7606436514658008
2022-05-24,45.7,80.4,9.3,19.1,14.2,5.6,7.2,63.0,963.0,1.79,18.25398453918164,1.7704015268947235,1.7044959771670711,0.9665551789466953,1.7104729332260673
2022-05-25,44.5,91.3,6.6,20.1,13.4,7.9,11.9,67.9,963.0,2.22,18.134154828399794,2.1598902771563266,1.9362515011532768,1.7356047194596707,1.6208776206993678
2022-05-26,63.4,100.0,3.4,15.9,9.6,8.9,8.6,81.7,962.0,1.42,18.018362590186193,1.4109310429755035,1.6199023014238587,0.9164266976235911,1.273508599419156
2022-05-27,68.0,99.9,3.4,12.6,8.0,4.3,3.7,84.0,962.0,0.83,17.906638442957483,0.8077514639782033,1.2984766557157557,0.16931988421343952,1.148201410041906
2022-05-28,62.3,92.2,5.6,11.8,8.7,6.5,2.7,77.2,961.0,1.06,17.799011541233167,0.9074180333771364,1.08901367655643,0.07798979464462497,1.1954029579604042
2022-05-29,34.6,99.8,-0.4,14.9,7.2,7.5,11.2,67.2,962.0,1.88,17.69550959877231,1.825352388450044,1.602230160894998,1.3281677860113112,1.0847919836427073
2022-05-30,28.9,88.9,-2.1,15.6,6.8,6.1,12.1,58.9,962.0,1.91,17.596158912304027,1.841895207904,1.685584915276077,1.5050256641187072,1.0546026804086244
2022-05-31,28.7,81.9,-2.5,13.8,5.6,7.4,12.0,55.3,961.0,1.95,17.50098438571509,1.9288037118669024,1.5285803774419164,1.4822650382757645,0.9753717592966871
2022-06-01,43.6,82.2,-1.9,12.1,5.1,7.0,11.6,62.9,963.0,1.56,17.41000955455702,1.527525914329746,1.3785058721780443,1.3151019046665493,0.9425547262311419
2022-06-02,61.1,95.6,4.8,12.3,8.6,5.3,8.0,78.4,963.0,1.07,17.323256610735168,1.0765846652827549,1.1612306544526116,0.7925027545799808,1.169694250243492
2022-06-03,49.0,96.8,7.2,13.7,10.4,9.1,0.8,72.9,960.0,1.5,17.240746427242645,1.0930574749905404,1.151226809433528,-0.1757653407808364,1.305422597076006
2022-06-04,63.0,97.1,7.8,14.8,11.3,11.3,4.1,80.0,959.0,1.41,17.162498582803057,1.3795536140595068,1.2282714889234159,0.32968864004390236,1.3773953008866417
